country,shop_id,item_id
ph,73395170,52812367936
ph,73395170,5318630380
ph,73395170,24756490621
ph,73395170,1268277110
ph,73395170,48756306405
ph,73395170,3507807339
ph,73395170,22981643229
ph,73395170,19895177580
ph,73395170,4076939389
ph,73395170,1231588022
ph,73395170,55756110268
ph,73395170,6918630094
ph,73395170,25498150352
ph,73395170,1255861003
ph,73395170,14540690286
ph,73395170,1268317025
ph,73395170,6506214099
ph,73395170,1913059491
ph,73395170,10592617303
ph,73395170,4865076917
ph,73395170,24200922643
ph,73395170,19062926191
ph,73395170,19186224402
ph,73395170,1231523427
ph,73395170,4506213442
ph,73395170,7818629822
ph,73395170,25672133615
ph,73395170,1263421003
ph,73395170,1255793294
ph,73395170,14332924570
ph,73395170,1888547258
ph,73395170,24346353861
ph,73395170,1876837808
ph,73395170,1684706577
ph,73395170,43515126743
ph,73395170,42810705356
ph,73395170,21486248767
ph,73395170,9365647921
ph,73395170,6258509780
ph,73395170,6743247994
ph,73395170,50252869030
ph,73395170,25200593577
ph,73395170,42752945342
ph,73395170,3479558480
ph,73395170,56662420739
ph,73395170,10226212834
ph,73395170,49506427154
ph,73395170,4059280305
ph,73395170,11810618716
ph,73395170,44052940462
ph,73395170,5825324023
ph,73395170,5191505887
ph,73395170,5958746776
ph,73395170,57256394833
ph,73395170,1641537686
ph,73395170,25750925657
ph,73395170,5876975750
ph,73395170,6435870280
ph,73395170,6643351873
ph,73395170,49957395701
ph,73395170,1876241341
ph,73395170,2247042271
ph,73395170,5207711752
ph,73395170,40231803646
ph,73395170,10310612237
ph,73395170,6576936852
ph,73395170,20495219739
ph,73395170,7518629972
ph,73395170,22560831951
ph,73395170,50159946508
ph,73395170,25156490838
ph,73395170,15073296300
ph,73395170,21686271285
ph,73395170,7903220057
ph,73395170,7858746446
ph,73395170,3318725615
ph,73395170,42407607813
ph,73395170,6018630106
ph,73395170,1981700628
ph,73395170,1270152019
ph,73395170,1236872691
ph,73395170,3218793576
ph,73395170,43227133094
ph,73395170,7907711676
ph,73395170,7843361303
ph,73395170,5967359743
ph,73395170,51013238353
ph,73395170,45813320648
ph,73395170,3060882128
ph,73395170,5251889147
ph,73395170,15449021084
ph,73395170,1665972409
ph,73395170,9569359040
ph,73395170,28437014577
ph,73395170,28890490875
ph,73395170,22760368374
ph,73395170,41615122651
ph,73395170,41058677924
ph,73395170,4549169473
ph,73395170,29131984352
ph,73395170,26071007894
ph,73395170,8469359518
ph,73395170,1236864314
ph,73395170,44108685774
ph,73395170,23457802432
ph,73395170,22286347159
ph,73395170,42865108221
ph,73395170,7205611599
ph,73395170,47058403797
ph,73395170,42865131218
ph,73395170,1665735234
ph,73395170,14949068563
ph,73395170,1666015548
ph,73395170,7166956185
ph,73395170,5166947992
ph,73395170,3803532849
ph,73395170,22060846997
ph,73395170,29631984786
ph,73395170,42865126793
ph,73395170,3987827436
ph,73395170,6655212440
ph,73395170,5204213351
ph,73395170,4259277187
ph,73395170,9611569326
ph,73395170,6918089969
ph,73395170,2698565249
ph,73395170,19395139175
ph,73395170,25800928610
ph,73395170,1697567116
ph,73395170,3703518396
ph,73395170,51707371668
ph,73395170,2247063747
ph,73395170,4643991355
ph,73395170,22675477797
ph,73395170,43402510715
ph,73395170,45506302428
ph,73395170,6525097709
ph,73395170,24657368467
ph,73395170,1541161784
ph,73395170,7058590143
ph,73395170,50107777630
ph,73395170,12101701250
ph,73395170,1541160049
ph,73395170,22581753781
ph,73395170,5043113452
ph,73395170,22401848319
ph,73395170,2162057480
ph,73395170,1966346223
ph,73395170,5307712017
ph,73395170,28832351271
ph,73395170,6458514827
ph,73395170,22875486378
ph,73395170,6304193036
ph,73395170,49360020397
ph,73395170,53606107697
ph,73395170,22760830626
ph,73395170,12871254558
ph,73395170,29518051646
ph,73395170,5316289779
ph,73395170,9794121539
ph,73395170,3216457379
ph,73395170,5265077555
ph,73395170,6616292392
ph,73395170,3751991716
ph,73395170,3939372984
ph,73395170,46459948319
ph,73395170,1268635498
ph,73395170,54902873662
ph,73395170,52206107728
ph,73395170,5103216545
ph,73395170,5420946135
ph,73395170,4716292914
ph,73395170,7407711632
ph,73395170,7959413945
ph,73395170,47210118008
ph,73395170,13737358899
ph,73395170,23360843233
ph,73395170,21860086898
ph,73395170,22786304883
ph,73395170,5807710875
ph,73395170,14699792474
ph,541741398,52413684948
ph,541741398,28033618556
ph,541741398,53163318376
ph,541741398,58013877746
ph,541741398,52063873100
ph,541741398,51313687335
ph,164944409,5262553451
ph,164944409,29034664670
ph,164944409,57106406191
ph,164944409,2911885039
ph,164944409,5962555767
ph,164944409,2676916460
ph,164944409,2677544797
ph,164944409,5962551873
ph,164944409,23980008694
ph,164944409,2911861723
ph,164944409,2911888874
ph,164944409,49656417509
ph,164944409,53400218928
ph,164944409,27484669622
ph,164944409,19176664582
ph,164944409,22639609464
ph,164944409,6603414025
ph,164944409,2676911342
ph,164944409,56050213871
ph,164944409,23639646446
ph,164944409,18784073887
ph,164944409,19084069221
ph,164944409,6203901209
ph,164944409,2911749228
ph,164944409,2911917389
ph,164944409,2676916665
ph,164944409,29416117364
ph,164944409,6548508387
ph,164944409,2911869769
ph,164944409,2676900555
ph,164944409,25415352210
ph,164944409,6632319469
ph,164944409,2733071254
ph,164944409,12714630772
ph,164944409,5462557318
ph,164944409,18178806013
ph,164944409,26766117517
ph,164944409,5505235220
ph,164944409,21241432637
ph,164944409,19288664106
ph,164944409,28174211815
ph,164944409,20279713988
ph,164944409,57304643014
ph,164944409,3303313276
ph,164944409,56761706903
ph,164944409,50700228553
ph,164944409,23739620400
ph,164944409,22239651549
ph,164944409,20078785038
ph,164944409,22239651547
ph,164944409,2676914565
ph,164944409,23054511076
ph,164944409,7362551633
ph,164944409,4957587520
ph,164944409,23339610346
ph,164944409,14798138276
ph,164944409,8772211493
ph,164944409,5779183553
ph,164944409,12537538560
ph,164944409,23180008964
ph,164944409,7600437440
ph,164944409,25119938992
ph,164944409,2758833203
ph,164944409,19079714032
ph,164944409,52504578540
ph,164944409,43850678117
ph,164944409,4532517900
ph,164944409,5932521650
ph,164944409,20079713909
ph,164944409,20088658364
ph,164944409,9214263930
ph,164944409,25719938998
ph,164944409,2917371349
ph,164944409,24886922745
ph,164944409,45954594104
ph,164944409,26063836650
ph,164944409,19179714040
ph,164944409,24669944163
ph,164944409,20379713445
ph,164944409,29766120849
ph,164944409,27616113217
ph,164944409,12354930065
ph,164944409,27026508266
ph,164944409,22239651550
ph,164944409,13837495825
ph,164944409,27976508405
ph,164944409,21293007367
ph,164944409,56713894754
ph,164944409,48704589028
ph,164944409,19788661164
ph,164944409,9214511792
ph,164944409,21425319374
ph,164944409,22439651089
ph,164944409,25087809530
ph,164944409,24393340481
ph,164944409,25715844523
ph,164944409,6257590983
ph,164944409,9213785415
ph,164944409,40982546509
ph,164944409,13337484338
ph,164944409,53600223719
ph,164944409,20578784582
ph,164944409,4262555413
ph,164944409,23639646445
ph,164944409,22354510323
ph,164944409,3201557488
ph,164944409,19084068815
ph,164944409,3362651137
ph,164944409,2724916462
ph,164944409,2730451964
ph,164944409,56104648143
ph,164944409,4403377770
ph,164944409,29774211696
ph,164944409,11174484044
ph,164944409,27709200243
ph,164944409,19779719009
ph,164944409,9213772477
ph,164944409,19078779699
ph,164944409,22239651548
ph,164944409,22739654973
ph,164944409,29594986200
ph,164944409,4203899625
ph,164944409,3171054392
ph,164944409,23639646447
ph,164944409,6362552053
ph,164944409,18876674010
ph,164944409,2676915062
ph,164944409,2911911233
ph,164944409,2730309685
ph,164944409,2677520984
ph,164944409,2759213529
ph,164944409,22639619466
ph,164944409,2729533696
ph,164944409,12999170946
ph,164944409,23654512296
ph,164944409,2676914404
ph,164944409,2676914244
ph,164944409,22239651553
ph,164944409,19578784630
ph,164944409,7262551821
ph,164944409,3804005234
ph,164944409,22980008372
ph,164944409,22854515993
ph,164944409,26453942660
ph,164944409,40931443638
ph,164944409,17294297141
ph,164944409,7301392888
ph,164944409,25132788758
ph,164944409,2911756386
ph,164944409,22439660733
ph,164944409,23439615063
ph,164944409,22239620078
ph,164944409,24869943280
ph,164944409,19279714072
ph,164944409,41004362112
ph,164944409,52461706847
ph,164944409,46204959268
ph,164944409,41600683044
ph,164944409,54808545659
ph,164944409,29009422939
ph,164944409,27009422953
ph,164944409,18125210399
ph,40867978,57212655120
ph,40867978,1237370436
ph,40867978,40261167653
ph,40867978,56157156841
ph,40867978,41300834036
ph,40867978,23969773979
ph,40867978,2380333208
ph,40867978,4993432198
ph,40867978,44469006443
ph,40867978,8245221087
ph,40867978,7416053991
ph,40867978,1546990740
ph,40867978,14750096192
ph,40867978,21092278997
ph,40867978,1446053458
ph,40867978,1992698003
ph,40867978,7016881099
ph,40867978,16002388553
ph,40867978,1465151955
ph,40867978,22652401718
ph,40867978,1546990766
ph,40867978,4420118191
ph,40867978,5341085764
ph,40867978,5516313987
ph,40867978,1465151953
ph,40867978,7941336164
ph,40867978,4051309017
ph,40867978,3516976958
ph,40867978,23467350403
ph,40867978,17252768134
ph,40867978,41369679377
ph,40867978,6762627230
ph,40867978,7062626741
ph,40867978,42806366542
ph,40867978,4520118353
ph,40867978,42878791701
ph,40867978,12087203326
ph,40867978,1208270878
ph,40867978,22666399878
ph,40867978,8710724609
ph,40867978,1208160554
ph,40867978,1894365211
ph,40867978,41700848948
ph,40867978,16297276352
ph,40867978,774986022
ph,40867978,775140730
ph,40867978,23785938084
ph,40867978,28883652366
ph,40867978,1208071024
ph,40867978,28152856761
ph,40867978,26235974085
ph,40867978,7216881204
ph,40867978,44153251822
ph,40867978,18502638134
ph,40867978,26617437969
ph,40867978,40980136899
ph,40867978,1208217026
ph,40867978,17041501629
ph,40867978,24700408252
ph,40867978,13453457766
ph,40867978,43968993629
ph,40867978,40969653637
ph,40867978,41678447185
ph,40867978,48413478323
ph,40867978,7124220577
ph,40867978,56105526202
ph,40867978,7982240795
ph,40867978,18371793219
ph,40867978,57355431424
ph,40867978,1039774572
ph,40867978,10494010249
ph,40867978,9427288301
ph,40867978,1465151951
ph,40867978,43022549885
ph,40867978,5778619709
ph,40867978,8872023692
ph,40867978,20980047468
ph,40867978,28024303377
ph,40867978,48206383617
ph,40867978,16716234257
ph,40867978,57763466349
ph,40867978,20571791635
ph,40867978,51005712659
ph,40867978,28624289097
ph,40867978,4224222368
ph,40867978,49412361770
ph,40867978,1993504236
ph,40867978,8127298254
ph,40867978,28324088697
ph,40867978,3440808079
ph,40867978,43222561428
ph,40867978,41082324096
ph,40867978,43828386204
ph,40867978,44318223493
ph,40867978,11826444705
ph,40867978,26424303377
ph,40867978,26086626633
ph,40867978,48052922033
ph,40867978,44061603285
ph,40867978,20571791636
ph,40867978,54600497831
ph,40867978,26994342745
ph,40867978,41224065502
ph,40867978,53509953624
ph,40867978,11526449129
ph,40867978,50158324626
ph,40867978,28474294271
ph,40867978,5040712601
ph,40867978,43824070145
ph,40867978,43651900777
ph,40867978,47312599968
ph,40867978,28638042538
ph,40867978,44657134849
ph,40867978,40279209525
ph,40867978,40272775351
ph,40867978,45150119121
ph,40867978,29323139983
ph,40867978,52605896151
ph,40867978,44360859141
ph,40867978,50259903630
ph,40867978,1993464999
ph,40867978,7540705919
ph,40867978,22341864717
ph,40867978,1251336266
ph,40867978,1239550713
ph,40867978,56155297981
ph,40867978,29485607374
ph,40867978,26267457798
ph,40867978,1211236262
ph,40867978,41850839323
ph,40867978,50407165344
ph,40867978,25403195913
ph,40867978,1465151966
ph,40867978,45306102507
ph,40867978,41506357372
ph,40867978,40381524309
ph,40867978,29437927795
ph,40867978,27484373251
ph,40867978,25870981311
ph,40867978,41900843851
ph,40867978,27880387924
ph,40867978,3820212878
ph,40867978,26067600682
ph,40867978,52012595079
ph,40867978,49912612136
ph,40867978,29555912278
ph,40867978,25094884352
ph,40867978,3524384829
ph,40867978,51513483116
ph,40867978,19217442697
ph,40867978,5552739470
ph,40867978,44506801318
ph,40867978,56053193579
ph,40867978,6586522640
ph,40867978,15571747885
ph,40867978,6441340849
ph,40867978,23543150242
ph,40867978,44250834134
ph,40867978,43219006997
ph,40867978,22719994060
ph,40867978,46405556281
ph,40867978,41909547797
ph,40867978,10993594126
ph,40867978,42880010859
ph,40867978,23043191645
ph,40867978,52955441839
ph,40867978,47601391218
ph,40867978,28593703707
ph,40867978,47854784020
ph,40867978,48455460719
ph,40867978,41219667013
ph,40867978,24887024279
ph,40867978,4416053236
ph,40867978,49706249571
ph,40867978,51155445563
ph,40867978,6544767863
ph,40867978,45808937036
ph,40867978,29444249587
ph,40867978,41224048239
ph,40867978,12180154308
ph,40867978,1474614557
ph,40867978,8345252382
ph,40867978,44513511198
ph,40867978,49252556826
ph,40867978,3802086448
ph,40867978,5716162361
ph,40867978,18280461043
ph,40867978,20689384466
ph,40867978,1211236053
ph,40867978,43011170576
ph,40867978,4082242238
ph,40867978,41325351019
ph,40867978,8445222238
ph,40867978,4341334012
ph,40867978,26335973913
ph,40867978,9224204956
ph,40867978,2078808488
ph,40867978,45762613589
ph,40867978,4908406574
ph,40867978,4016113867
ph,40867978,7308407132
ph,40867978,18717441792
ph,40867978,25621902213
ph,40867978,24883028578
ph,40867978,56063490565
ph,40867978,52011833303
ph,40867978,775089573
ph,40867978,25044957135
ph,40867978,24494961405
ph,40867978,10695971557
ph,40867978,47411404629
ph,40867978,51109393120
ph,40867978,40772757424
ph,40867978,55800491672
ph,40867978,55812484469
ph,40867978,42823922318
ph,40867978,57758779412
ph,40867978,42419002760
ph,40867978,15171751191
ph,40867978,42478792331
ph,40867978,1239418278
ph,40867978,49501544204
ph,40867978,1615158073
ph,40867978,48306256139
ph,40867978,1237370558
ph,40867978,29180367178
ph,40867978,26680418351
ph,40867978,55007254171
ph,40867978,1381451029
ph,40867978,28544145981
ph,40867978,9145784842
ph,40867978,1237370254
ph,40867978,44019010059
ph,40867978,49601539086
ph,40867978,27528584953
ph,40867978,14859124177
ph,40867978,22672528050
ph,40867978,1039774337
ph,40867978,25373708462
ph,40867978,55401381559
ph,40867978,16252771008
ph,40867978,3037700244
ph,40867978,1211236048
ph,40867978,5320117264
ph,40867978,44955457313
ph,40867978,22719994054
ph,40867978,8627286267
ph,40867978,1039774580
ph,40867978,44379998999
ph,40867978,3393112763
ph,40867978,29943245962
ph,40867978,47805402150
ph,40867978,19628120760
ph,40867978,29085796301
ph,40867978,28454418410
ph,40867978,52658034646
ph,40867978,2227414173
ph,40867978,27293249557
ph,40867978,1211236248
ph,40867978,22241550499
ph,40867978,41251424262
ph,40867978,26994127969
ph,40867978,46513515428
ph,40867978,51158286637
ph,40867978,21588125285
ph,40867978,27676132207
ph,40867978,29103607548
ph,40867978,40751429308
ph,40867978,29780412920
ph,40867978,48606266655
ph,40867978,6658203185
ph,40867978,41478369778
ph,40867978,51055716564
ph,40867978,53213490643
ph,40867978,47455457036
ph,40867978,48758732967
ph,40867978,1239418265
ph,40867978,42923180025
ph,40867978,7456201645
ph,40867978,1241312422
ph,40867978,775143816
ph,40867978,3616976751
ph,40867978,44505322995
ph,40867978,1828906834
ph,40867978,28800400082
ph,40867978,6456203713
ph,40867978,1408451213
ph,40867978,2042935533
ph,40867978,2099951386
ph,40867978,1241312427
ph,40867978,41223180059
ph,40867978,4843235590
ph,40867978,26967452932
ph,40867978,43407437769
ph,40867978,7856209305
ph,40867978,7543234366
ph,40867978,24694749722
ph,40867978,27436571822
ph,40867978,17921079577
ph,40867978,20788205398
ph,40867978,1828183412
ph,40867978,1208160559
ph,40867978,1208160581
ph,40867978,3393486542
ph,40867978,54758387741
ph,40867978,25270730891
ph,40867978,27841703808
ph,40867978,3293113561
ph,40867978,1239550721
ph,40867978,53913490364
ph,40867978,7142258702
ph,40867978,27830371896
ph,40867978,24700408251
ph,40867978,50012652104
ph,40867978,775393230
ph,40867978,1208071028
ph,40867978,1546990738
ph,40867978,28503610027
ph,40867978,26224855621
ph,40867978,9845222190
ph,40867978,14276898461
ph,40867978,1265070525
ph,40867978,24433496679
ph,40867978,21685549562
ph,40867978,7095284838
ph,40867978,24533496611
ph,40867978,27074860213
ph,40867978,25571899670
ph,40867978,1615157019
ph,40867978,1547697502
ph,40867978,4847446904
ph,40867978,1208071023
ph,40867978,26705909863
ph,40867978,44329030595
ph,40867978,44957269562
ph,40867978,52462652329
ph,40867978,14353203820
ph,40867978,27641521931
ph,40867978,7220117233
ph,40867978,53313482932
ph,40867978,43325341788
ph,40867978,775052253
ph,40867978,8910047941
ph,40867978,26535979499
ph,40867978,1208270874
ph,40867978,56104287812
ph,40867978,48763508266
ph,40867978,19989006711
ph,40867978,5444765147
ph,40867978,44329084103
ph,40867978,775107322
ph,40867978,50711832715
ph,40867978,28017428314
ph,40867978,12187197694
ph,40867978,47506787093
ph,40867978,2384460057
ph,40867978,22744098303
ph,40867978,45302237789
ph,40867978,46611853271
ph,40867978,48555335801
ph,40867978,47607372304
ph,40867978,1211236549
ph,40867978,1018487770
ph,40867978,1239418269
ph,40867978,22184271463
ph,40867978,774953739
ph,40867978,1237370402
ph,40867978,17177439403
ph,40867978,54605306373
ph,40867978,2361217800
ph,40867978,43406366514
ph,40867978,1208071029
ph,40867978,21779586341
ph,40867978,43281519241
ph,40867978,1211236401
ph,40867978,25671899629
ph,40867978,1560795083
ph,40867978,42528784871
ph,40867978,1211236391
ph,40867978,1251336348
ph,40867978,1237370224
ph,40867978,40419001808
ph,40867978,1547629116
ph,40867978,1251336258
ph,40867978,29602852016
ph,40867978,20880372339
ph,40867978,25082234074
ph,40867978,48213503245
ph,40867978,11264622131
ph,40867978,27283649600
ph,40867978,15371416404
ph,40867978,1208270879
ph,40867978,28993985423
ph,40867978,1239418334
ph,40867978,5458405465
ph,40867978,23785938245
ph,40867978,20789384265
ph,40867978,27239388816
ph,40867978,29153608257
ph,40867978,44701539305
ph,40867978,27441535295
ph,40867978,21179185091
ph,40867978,24025064132
ph,40867978,1237370418
ph,40867978,1018488035
ph,40867978,47958737265
ph,40867978,29107982203
ph,40867978,4268773553
ph,40867978,28854409218
ph,40867978,1205831608
ph,40867978,26753604829
ph,40867978,27103607501
ph,40867978,45705401987
ph,40867978,28838962073
ph,40867978,53706232060
ph,40867978,6093060995
ph,40867978,9427283027
ph,40867978,1237370435
ph,40867978,57858731313
ph,40867978,1211236243
ph,40867978,25373708463
ph,40867978,57906229453
ph,40867978,26377883136
ph,40867978,53501528277
ph,40867978,9378860006
ph,40867978,43459547740
ph,40867978,29555328297
ph,40867978,1211236052
ph,40867978,6994724721
ph,40867978,42606353442
ph,40867978,28807460787
ph,40867978,42311163398
ph,40867978,23785938138
ph,40867978,51761840183
ph,40867978,43668992742
ph,40867978,29885980367
ph,40867978,2099922497
ph,40867978,775094979
ph,40867978,28735611625
ph,40867978,42729328849
ph,40867978,24410914099
ph,40867978,6420118113
ph,40867978,24588294076
ph,40867978,28885969621
ph,40867978,28625254214
ph,40867978,1237370405
ph,40867978,25982236729
ph,40867978,44400843758
ph,40867978,50655309135
ph,40867978,24820980295
ph,40867978,40619643915
ph,40867978,56854268119
ph,40867978,1208217024
ph,40867978,27252856706
ph,40867978,4044766888
ph,40867978,58155320646
ph,40867978,1389175661
ph,40867978,55505807790
ph,40867978,4440704314
ph,40867978,9812611307
ph,40867978,20605349876
ph,40867978,49413490856
ph,40867978,50563480399
ph,40867978,42011164645
ph,40867978,42629783851
ph,40867978,20571791653
ph,40867978,41861172083
ph,40867978,27624303480
ph,40867978,50655892260
ph,40867978,50163471571
ph,40867978,50913475588
ph,40867978,53905799544
ph,40867978,28080387896
ph,40867978,49262275419
ph,40867978,11326440718
ph,40867978,28223849047
ph,40867978,44328806660
ph,40867978,52359960035
ph,40867978,46163500853
ph,40867978,53856037939
ph,40867978,45600499786
ph,40867978,40132319134
ph,40867978,3440799773
ph,40867978,29023849079
ph,40867978,47513478175
ph,40867978,53510949242
ph,40867978,24935933309
ph,40867978,7657839993
ph,40867978,4286662639
ph,40867978,6044764148
ph,40867978,19478725371
ph,40867978,19828069191
ph,40867978,29326126961
ph,40867978,54054769182
ph,40867978,18678730305
ph,40867978,20405349715
ph,40867978,24733493401
ph,40867978,29026136116
ph,40867978,1208217028
ph,40867978,26925259062
ph,40867978,52355429502
ph,40867978,48807264626
ph,40867978,41950839215
ph,40867978,50451213643
ph,40867978,27853608499
ph,40867978,1211236249
ph,40867978,27845218521
ph,40867978,50405309087
ph,40867978,20305382379
ph,40867978,9271984294
ph,40867978,7543046271
ph,40867978,9371992344
ph,40867978,51406229585
ph,40867978,55306240588
ph,40867978,26185394931
ph,40867978,27808039967
ph,40867978,54655896313
ph,40867978,3220281096
ph,40867978,40411159563
ph,40867978,53456770156
ph,40867978,1018488038
ph,40867978,40206362157
ph,40867978,27339393470
ph,40867978,20305377630
ph,40867978,51657603319
ph,40867978,4057828731
ph,40867978,21773362643
ph,40867978,3220281287
ph,40867978,9478858071
ph,40867978,57112238129
ph,40867978,16855933545
ph,40867978,27689398160
ph,40867978,1239418266
ph,40867978,40969650708
ph,40867978,1265232675
ph,40867978,21528122244
ph,40867978,45711849026
ph,40867978,44161164796
ph,40867978,42511175696
ph,40867978,3951404296
ph,40867978,17394734130
ph,40867978,5716162368
ph,40867978,24495189874
ph,40867978,40478844761
ph,40867978,11662194572
ph,40867978,17877439932
ph,40867978,6016949536
ph,38167274,4258200546
ph,38167274,22960879080
ph,38167274,51956499799
ph,38167274,21857731033
ph,38167274,2078482152
ph,38167274,3743001159
ph,38167274,2277607922
ph,38167274,29161837974
ph,38167274,7801648907
ph,38167274,2078493352
ph,38167274,25263555497
ph,38167274,26403659780
ph,38167274,5766993193
ph,38167274,26053925121
ph,38167274,10436620773
ph,38167274,2887797065
ph,38167274,4957472558
ph,38167274,28004949607
ph,38167274,44810735487
ph,38167274,27308347633
ph,38167274,27592516577
ph,38167274,41024673101
ph,38167274,9999260745
ph,38167274,9769329812
ph,38167274,1002278480
ph,38167274,23444541527
ph,38167274,24235440179
ph,38167274,27626006388
ph,38167274,2887835682
ph,38167274,3210718126
ph,38167274,45803287601
ph,38167274,42517218272
ph,38167274,29292200499
ph,38167274,22738392650
ph,38167274,44071521054
ph,38167274,6030051420
ph,38167274,19350175579
ph,38167274,1037099119
ph,38167274,43571551322
ph,38167274,2141475579
ph,38167274,1634758733
ph,38167274,2255595082
ph,38167274,27769158149
ph,38167274,2385197644
ph,38167274,2141500236
ph,38167274,2078899184
ph,38167274,19829913607
ph,38167274,42101401632
ph,38167274,29160359381
ph,38167274,624822506
ph,38167274,624822273
ph,38167274,624822268
ph,38167274,4085607638
ph,38167274,24786389034
ph,38167274,3497759867
ph,38167274,42024651174
ph,38167274,966754272
ph,38167274,43924664143
ph,38167274,41923092119
ph,38167274,27025259558
ph,38167274,44406816091
ph,38167274,966735983
ph,38167274,24245258119
ph,38167274,43372631158
ph,38167274,26062405305
ph,38167274,624822518
ph,38167274,44322626220
ph,38167274,43008544346
ph,38167274,49263238053
ph,38167274,5666996551
ph,38167274,41772630505
ph,38167274,48912067082
ph,38167274,966711921
ph,38167274,47462265172
ph,38167274,24447197435
ph,38167274,7427920342
ph,38167274,40271479305
ph,38167274,10999713654
ph,38167274,25707142785
ph,38167274,40407702449
ph,38167274,2078905193
ph,38167274,6765289181
my,1649899347,48109738870
my,1649899347,57354408261
my,1649899347,27093927770
my,1649899347,54850587992
my,1649899347,46350602916
my,1649899347,44177672516
my,1649899347,54554417679
my,1649899347,51010139894
my,1649899347,57353985003
my,1649899347,47300608494
my,1649899347,52654419194
my,1649899347,50254012844
my,1649899347,51504414637
my,1649899347,53004003652
my,1649899347,42127889410
my,1649899347,56504409724
my,1649899347,45854423610
my,1649899347,46404437555
my,1649899347,46304423442
my,1649899347,56453991051
my,1649899347,47750593236
my,1649899347,48754434322
my,1649899347,52604420062
my,1649899347,40927696635
my,1649899347,52154414664
my,1649899347,54254403290
my,1649899347,54404412794
my,1649899347,53404419335
my,1649899347,45454440088
my,1649899347,50254412748
my,94327525,3114660711
my,94327525,4931810783
my,94327525,5868242341
my,94327525,3331880033
my,94327525,1758883215
my,94327525,7231785330
my,94327525,40368002099
my,94327525,1600802334
my,94327525,1600791380
my,94327525,6931755119
my,94327525,1600759421
my,94327525,1658902355
my,94327525,1600759451
my,94327525,7931349715
my,94327525,41926007186
my,94327525,6502700613
my,94327525,1617917076
my,94327525,5731378176
my,94327525,1600802331
my,94327525,1663027616
my,94327525,49100572897
my,94327525,1600802342
my,94327525,51260886273
my,94327525,5131971606
my,94327525,7131362873
my,94327525,5431362875
my,94327525,27260300612
my,94327525,1600758983
my,94327525,5678961290
my,94327525,4631783674
my,94327525,5968254880
my,94327525,5068266308
my,94327525,3868361779
my,94327525,8002656952
my,94327525,4268263968
my,94327525,9802653674
my,94327525,5468243544
my,94327525,9102641527
my,94327525,6863485534
my,94327525,4063479888
my,94327525,6363472855
my,94327525,5958745062
my,94327525,5858732501
my,94327525,4253588667
my,94327525,7453589715
my,94327525,6053589480
my,94327525,5251920152
my,94327525,5549219113
my,94327525,3446310373
my,94327525,7646212420
my,94327525,3246377296
my,94327525,6846211909
my,94327525,3546309371
my,94327525,5546204024
my,94327525,4446205188
my,94327525,7446202272
my,94327525,6246195727
my,94327525,6545972126
my,94327525,7445966633
my,94327525,6934459699
my,94327525,1600802321
my,94327525,1600802311
my,94327525,1600802328
my,94327525,1600802262
my,94327525,1600802234
my,94327525,1600802208
my,94327525,1600802239
my,94327525,1600802263
my,94327525,1600802195
my,94327525,1600802240
my,94327525,1600802238
my,94327525,1600793217
my,94327525,1600791543
my,94327525,1600791382
my,94327525,1600791391
my,94327525,1600791379
my,94327525,1600791377
my,94327525,1600791394
my,94327525,1600791371
my,94327525,1600791373
my,94327525,1600759481
my,94327525,1600759459
my,94327525,1600759482
my,94327525,1600759391
my,94327525,1600759412
my,94327525,1600759375
my,94327525,1600759363
my,94327525,17678086016
my,94327525,1658908876
my,94327525,8063187361
my,94327525,21117490609
my,94327525,5331380769
my,94327525,5270645130
my,94327525,25325110784
my,94327525,6331376922
my,94327525,1600759504
my,94327525,1587533881
my,94327525,1759221343
my,94327525,3734552465
my,94327525,12272117188
my,94327525,2964324242
my,94327525,1600671833
my,94327525,16498062609
my,94327525,18092451586
my,94327525,1600802364
my,94327525,28041254994
my,94327525,1658957512
my,94327525,26933370097
my,94327525,21976922593
my,94327525,49813623441
my,94327525,47411982586
my,94327525,51461958025
my,94327525,40581584510
my,94327525,40731561250
my,94327525,56411884375
my,94327525,42831261403
my,94327525,54761285286
my,94327525,51611280377
my,94327525,43031054479
my,94327525,57710885681
my,94327525,47960906305
my,94327525,44910897233
my,94327525,48360368996
my,94327525,47160380001
my,94327525,48210371985
my,94327525,47510371900
my,94327525,48509461020
my,94327525,51009445259
my,94327525,50159226344
my,94327525,27694650990
my,94327525,56308778580
my,94327525,52408783523
my,94327525,42830022814
my,94327525,48306974669
my,94327525,43328738957
my,94327525,28444218756
my,94327525,46506096376
my,94327525,46056096331
my,94327525,1631022320
my,94327525,1631022291
my,94327525,1631022279
my,94327525,1625841560
my,94327525,1625739345
my,94327525,1625648341
my,94327525,1625648332
my,94327525,1625565818
my,94327525,1625565816
my,94327525,1600759438
my,94327525,1600759480
my,94327525,1621669839
my,94327525,1621669806
my,94327525,1621669657
my,94327525,1621669664
my,94327525,1600802267
my,94327525,1600802282
my,94327525,1601343726
my,94327525,1617664259
my,94327525,1617759476
my,94327525,1617741243
my,94327525,1617687831
my,94327525,1601679657
my,94327525,1601338342
my,94327525,1600802644
my,94327525,1600759349
my,94327525,1600758982
my,94327525,1600758980
my,94327525,1600758989
my,94327525,1600758988
my,94327525,1600758994
my,94327525,1600671855
my,94327525,1600671830
my,94327525,1598397104
my,94327525,1587700232
